GF-33,Chicken Gyoza 8Pcs,439,455,276,276,445.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-34,Veg Gyoza 4Pcs,439,477,276,276,245.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-35,Veg Gyoza 8Pcs,439,477,276,276,445.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-36, Chahan,445,467,276,276,470.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-37,Edamame,445,467,276,276,395.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-38,Asazuke,445,467,276,276,225.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-39,Hiyayakko Tofu,449,477,276,276,295.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-40,Tori Miso Tantan Tofu,449,467,276,276,375.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-41,Umashio Negi Tofu,449,477,276,276,325.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-42,Sunagimo Negidarake,445,467,276,276,225.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-43,Ebisen,445,467,276,276,280.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-44,Nasu Dengaku,445,477,276,276,330.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-45,Corn Tempura,445,477,276,276,270.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-46,Umashio Cabaage,445,477,276,276,225.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-47,Karamiso Cabbage,445,477,276,276,225.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-48,Banya Kauda,444,467,276,276,330.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-49,Caesar Salad Full,444,467,276,276,450.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-50,Caesar Salad Half,444,467,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-51,Buta Sabugoma Salad Full,444,467,276,276,450.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-52,Buta Sabugoma Salad Half,444,467,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-53,Tofu No Wafu Salad Full,444,477,276,276,450.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-54,Tofu No Wafu Salad Half,444,477,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-55,Tori No Sumibiyaki,446,467,276,276,550.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-56,Saba Ichiyaboshi,446,467,276,276,480.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-57,Aburi Chashu,446,467,276,276,550.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-58,Dashimaki Tamago,446,467,276,276,330.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-59,Tompei Yaki,446,467,276,276,480.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-60,Agedashi Todu,446,477,276,276,480.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-61,Chicken Nanban,435,467,276,276,480.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-62,Tori No Karaage,435,467,276,276,400.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-63,Spicy Karaage,435,467,276,276,400.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-64,Ebi Tempura,435,467,276,276,650.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-65,Tempura Moriawase Non-Veg,435,467,276,276,550.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-66,Veg Tempura Moriawase ,435,477,276,276,400.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-67,Fried Potato,435,477,276,276,250.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-68,Yakionigiri Soy,443,477,276,276,150.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-69,Yakionigiri Cheese,443,477,276,276,160.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-70,Yakionigiri Miso,443,477,276,276,160.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-71,Yakitori Don,443,467,276,276,450.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-72,Yakitori Don Half,443,467,276,276,300.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-73,Oyako Don,443,467,276,276,450.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-74,Chashu Don,443,467,276,276,560.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-75,Ishiyaki Teriyaki Don,443,467,276,276,550.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-76,Buta Don,443,467,276,276,560.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-77,Oinari San,443,477,276,276,250.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-78,Kake Udon,442,479,276,276,490.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-79,Curry Udon,442,479,276,276,490.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-80,Gohan Regular,443,477,276,276,220.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-81,Gohan Half,443,477,276,276,110.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-82,Miso Shiru,442,479,276,276,180.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-83,Annin Tofu ,436,459,276,276,225.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-84,Shiratama Zenzai,436,459,276,276,250.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-85,Honjitsuno Sorbet,436,459,276,276,140.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-86,Cheese Cake,436,459,276,276,230.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-87,Matcha Cheese Cake,436,459,276,276,230.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-88,Yukimi Daifuki,436,459,276,276,300.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-89,Matcha Yukimi Daifuku,436,459,276,276,300.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-90,Vanila Ice Cream,436,459,276,276,225.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-91,Kotteri Ramen,441,466,276,276,780.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-92,Okonomiyaki,441,466,276,276,580.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-93,Oden,441,466,276,276,495.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-94,Ebi Toast,441,466,276,276,450.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-95,Buta No Kakuni,441,466,276,276,495.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-96,Cherry Tomato Skewers,441,466,276,276,150.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-97,Mushroom Skewers,441,466,276,276,150.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-98,Broccori & Cheese Skewers,441,466,276,276,150.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-99,Tori Shio Chanko Nabe,441,466,276,276,1480.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-100,Tori Chige Nabe,441,466,276,276,1480.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-101,Karamiso Kaisen Nabe,441,466,276,276,1680.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-102,Kaisen Shio Chanko Nabe,441,466,276,276,1680.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-103,Shime Noodle,441,466,276,276,250.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-104,Shime Gohan,441,466,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-105,Special Kushi Course,451,455,276,276,580.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-106,Tori Kushi Course,451,455,276,276,480.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-107,Momo Shio,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-108,Momo Tare,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-109,Negima Salt,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-110,Negima Tare,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-111,Momo Stamina,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-112,Kuuraku Yaki,451,455,276,276,300.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-113,Ninnikuma Shio,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-114,Ninnikuma Tare,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-115,Bonjiri Shio,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-116,Bonjiri Tare,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-117,Kawa Shio,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-118,Kawa Tare,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-119,Tebasaki shio,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-120,Tebasaki Tare,451,455,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-121,Tsunagi Shio,451,455,276,276,220.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-122,Tsunagi Tare,451,455,276,276,220.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-123,Sunagimo Shio,451,455,276,276,170.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-124,Sunagimo Tare,451,455,276,276,170.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-125,Hatsu Shio,451,455,276,276,170.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-126,Hatsu Tare,451,455,276,276,170.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-127,Reba Shio,451,455,276,276,170.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-128,Reba Tare,451,455,276,276,170.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-129,Kawanedare Kushi Course,451,464,276,276,520.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-130,Chizu Yaki,451,464,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-131,Wasabi Yaki,451,464,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-132,Kochumayo Yaki,451,464,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-133,Teriyaki Mayo,451,464,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-134,Shionegi Yaki,451,464,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-135,Garlic Mayo Yaki,451,464,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-136,Tsukune Shio,451,476,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-137,Tsukune Tare,451,476,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-138,Oropon Tsukune,451,476,276,276,230.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-139,Norimayo Tsukune,451,476,276,276,230.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-140,Yuzukosho Tsukune,451,476,276,276,230.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-141,Shionegi Tsukune,451,476,276,276,230.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-142,Karamiso Tsukune,451,476,276,276,230.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-143,Cheese Tsukune,451,476,276,276,240.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-144,Buta Kushi Course,451,468,276,276,380.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-145,Butabara ,451,468,276,276,260.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-146,Butabara Oroshi,451,468,276,276,290.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-147,Butabara Stamina,451,468,276,276,260.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-148,Kuuraku Course,438,458,276,276,476.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-149,Kuuraku Ramen Half Course,438,458,276,276,200.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-150,Kuuraku Ramen & Gyoza Set,434,471,276,276,960.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-151,Chashu Ramen & Gyoza Set,434,471,276,276,1170.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-152,Karamiso Ramen & Gyoza Set,434,471,276,276,990.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-153,Miso Butter Ramen & Gyoza Set,434,471,276,276,960.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-154,Non-Veg Tantan Men & Gyoza Set ,434,471,276,276,960.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
GF-155,Veg Tantan Men & Gyoza Set ,434,471,276,276,960.00,Output SGST,2.50,Output CGST,2.50,,0,,0,,0,0,0,0,A,Menu,0,0,0,0,KUURAKU,YES
