FLS1,FRESH LIME SODA ,777,812,672,672,70,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
PS1,PLAIN SODA ,777,812,672,672,70,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
SDSS,"SOFT DRINKS ( COCACOLA , LIMCA, SPRITE)",777,812,672,672,70,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
TWW,TONIC WATER ,777,812,672,672,110,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
FJJ,FRESH JUICE ( SEASONAL ) ,777,812,672,672,110,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
DCC,DIET COKE ,777,812,672,672,110,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
GAWW,GINGER ALE WATER ,777,812,672,672,110,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
GGG,GINGER ( TRADITIONAL INDIAN TEA WITH GINGER FLAVOR),778,813,672,672,100,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
C2,CARDAMOM ( TRADITIONAL INDIAN TEA WITH  CARDAMOM FLAVOR ),778,813,672,672,100,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
M2,MASALA ( TRADITIONAL INDIAN TEA WITH INDIAN HERBS & SPECIES ),778,813,672,672,125,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
K6,KAHVA ( SPECIALTY TEA FROM KASHMIR ),778,814,672,672,100,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
DGN,DARJEELING / GREEN/ NILGIRI ,778,814,672,672,75,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
LEG,LEMON / EARL GREY ,778,814,672,672,75,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
MJC,MINT / JASMINE/ CINNAMON ,778,814,672,672,100,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
CB,CARDAMOM/ BASIL ,778,814,672,672,100,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
BE,BASIC  ESPRESSO ,788,815,672,672,80,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
ER,ESPRESSO RISTRETTO,788,815,672,672,80,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
DD,DOPPIO ,788,815,672,672,100,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
AA,AMERICANO ,788,815,672,672,100,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
EM,ESPRESSO MACCHIATO ,788,815,672,672,80,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
EB,ESPRESSO BREVE,788,815,672,672,90,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
BCO,BASIC CAPPUCCINO ,788,815,672,672,110,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
BCL,BASIC CAFE LATTE ,788,815,672,672,120,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
MO,MOCHACCINO,788,815,672,672,130,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
CM,CAFE MOCHA ,788,815,672,672,130,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
CCOR,CAFE CONQUISTADOR,788,815,672,672,390,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
CRLE,CAPPUCCINO ROYALE ,788,815,672,672,390,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
CNON,CAFE NAPOLEON,788,815,672,672,390,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
EC,ESPRESSO COOLERS ,788,815,672,672,110,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
IEO,IGLOO ESPRESSO ,788,815,672,672,140,10,2.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,2
