SC2,Samurai,574,584,276,276,1100,74,,,,560,,,,,,,,,,,,,,,3
SC3,Sake Lassi,574,584,276,276,1100,74,,,,560,,,,,,,,,,,,,,,3
HAI1,Chuhai,568,576,276,276,380,74,,,,560,,,,,,,,,,,,,,,3
HAI2,Oolong Hai,568,576,276,276,380,74,,,,560,,,,,,,,,,,,,,,3
HAI3,Ryokucha Hai,568,576,276,276,380,74,,,,560,,,,,,,,,,,,,,,3
HAI4,Orange Hai,568,576,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
HAI5,Mango Hai,568,576,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
SOUR1,Nama Lemon Sour,575,462,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
SOUR2,Sweet Lime Sour,575,462,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
SOUR3,Orange Sour,575,462,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
SOUR4,Yakult Sour,575,462,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
SOUR5,Redbull Sour,575,462,276,276,590,74,,,,560,,,,,,,,,,,,,,,3
SOUR6,Bull Yakult Sour,575,462,276,276,590,74,,,,560,,,,,,,,,,,,,,,3
HB1,Hiball,569,577,276,276,480,74,,,,560,,,,,,,,,,,,,,,3
HB2,Apple Hiball,569,577,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
HB3,Coke Hiball,569,577,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
HB4,Lemon Haiball,569,577,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
HB5,Lichee Hiball,569,577,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
HB6,Mango Hiball,569,577,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
HB7,Orange Hiball,569,577,276,276,490,74,,,,560,,,,,,,,,,,,,,,3
HB8,Redbull Hiball,569,577,276,276,590,74,,,,560,,,,,,,,,,,,,,,3
HB 9,Bull Yakult Hiball,569,577,276,276,590,74,,,,560,,,,,,,,,,,,,,,3
MC1,Matcha Earth,570,581,276,276,880,74,,,,560,,,,,,,,,,,,,,,3
MC2,Matcha Mule,570,581,276,276,880,74,,,,560,,,,,,,,,,,,,,,3
MC3,Matcha Blossom,570,581,276,276,880,74,,,,560,,,,,,,,,,,,,,,3
MC4,Matcha Park,570,581,276,276,880,74,,,,560,,,,,,,,,,,,,,,3
JAL1,Kurokirisma(60ml),571,578,276,276,780,74,,,,560,,,,,,,,,,,,,,,3
JAL2,Umeshu(60ml),571,579,276,276,780,74,,,,560,,,,,,,,,,,,,,,3
JAL3,Toki(30ml),571,580,276,276,750,74,,,,560,,,,,,,,,,,,,,,3
JAL4,Hibiki(30ml),571,580,276,276,1700,74,,,,560,,,,,,,,,,,,,,,3
MOC1,Virgin Mojito,566,349,276,276,250,74,,,,560,,,,,,,,,,,,,,,3
MOC2,Virgin Perini,566,349,276,276,250,74,,,,560,,,,,,,,,,,,,,,3
MOC3,Shirley Temple,566,349,276,276,250,74,,,,560,,,,,,,,,,,,,,,3
MOC4,Sapphiren Cool,566,349,276,276,250,74,,,,560,,,,,,,,,,,,,,,3
MOC5,Lemon Tea Soda,566,349,276,276,250,74,,,,560,,,,,,,,,,,,,,,3
MOC6,Peach Tea Soda,566,349,276,276,250,74,,,,560,,,,,,,,,,,,,,,3
MOC7,Nadeshiko Malou Blue with Lassi,566,349,276,276,380,74,,,,560,,,,,,,,,,,,,,,3
MMOC1,Omatcha Sky,572,582,276,276,380,74,,,,560,,,,,,,,,,,,,,,3
MMOC2,Omatcha Ale,572,582,276,276,380,74,,,,560,,,,,,,,,,,,,,,3
MMOC3,Omatcha Love,572,582,276,276,380,74,,,,560,,,,,,,,,,,,,,,3
MMOC4,Omatcha Lassi,572,582,276,276,380,74,,,,560,,,,,,,,,,,,,,,3
MMOC5,Omatcha Mint Mojito,572,582,276,276,380,74,,,,560,,,,,,,,,,,,,,,3
SD1,Coke,334,355,276,276,190,74,,,,560,,,,,,,,,,,,,,,3
SD2,Diet Coke,334,355,276,276,190,74,,,,560,,,,,,,,,,,,,,,3
SD3,Mountain Dew Beer,334,355,276,276,190,74,,,,560,,,,,,,,,,,,,,,3
SD4,Sprite,334,355,276,276,190,74,,,,560,,,,,,,,,,,,,,,3
SD5,Redbull,334,355,276,276,290,74,,,,560,,,,,,,,,,,,,,,3
SD6,Orange Juice,334,355,276,276,190,74,,,,560,,,,,,,,,,,,,,,3
SD7,Mango Juice,334,355,276,276,190,74,,,,560,,,,,,,,,,,,,,,3
SD8,Apple Juice,334,355,276,276,190,74,,,,560,,,,,,,,,,,,,,,3
SD9,LIchee Juice,334,355,276,276,190,74,,,,560,,,,,,,,,,,,,,,3
SD10,Fresh Lime Soda,334,355,276,276,190,74,,,,560,,,,,,,,,,,,,,,3
SD11,Bottle Water,334,355,276,276,150,74,,,,560,,,,,,,,,,,,,,,3
SD12,Yakult,334,355,276,276,60,74,,,,560,,,,,,,,,,,,,,,3
