KC19,EGGS,Continental,818,813,669,669,,,LOCAL - EGG& DAIRY,,96,,,,3.000,3.000,,,,
KC20,BAKING POWDER,Bakery ,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,0.500,1.000,,,,
KC21,BAKING SODA,Bakery ,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,0.100,0.500,,,,
KC22,YEAST DRY,Bakery ,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,2.000,2.000,,,,
KC23,YEAST WET,Bakery ,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,2.000,2.000,,,,
,CUSTARD POWDER(VANILLA),Desserts ,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,2.000,3.000,,,,
KFZ1,RICH CREAM ,Desserts ,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,1.000,1.000,,,,
KFZ2,CASHEW NUT TUKRI,Desserts Toppings,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,3.000,5.000,,,,
KFZ3,ALMONDS,Desserts Toppings,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,1.000,2.000,,,,
KFZ4,WALNUTS,Desserts Toppings,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,1.000,1.500,,,,
KFZ5,RASINS,Desserts Toppings,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,96,,,,1.000,1.500,,,,
KFZ6,CHIRONJI ,Desserts Toppings,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,820,,,,0.150,0.250,,,,
KFZ7,MAGAJ ,Desserts Toppings,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,820,,,,2.000,3.000,,,,
KFZ8,GREEN OLIVES,Tinned  items,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,820,,,,0.300,0.500,,,,
KFZ9,BLACK OLIVES,Tinned  items,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,820,,,,0.300,0.500,,,,
KFZ10,TOMATO PUREE,Tinned  items,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,820,,,,1.000,2.000,,,,
KFZ11,PINEAPPLE TINNED,Tinned  items,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,820,,,,1.000,1.000,,,,
KFZ12,RED CHERRY TINNED,Tinned  items,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,820,,,,0.500,0.500,,,,
KFZ13,MILKMAID TINNED,Tinned  items,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,820,,,,0.500,0.500,,,,
KFZ14,TINNED INDIAN SWEETS GULABJAMUN,Tinned  items,818,813,669,669,,,,HALDIRAM - ,820,,,,3.000,5.000,,,,
KFZ15,CHEESE SLICE,Dairy ,818,813,669,669,,,,DELHI- RAMAVATAR Prov ,820,,,,3.000,5.000,,,,
KFZ16,MILK,Dairy ,818,813,669,669,,,LOCAL - EGG& DAIRY,,820,,,,3.000,3.000,,,,
KFZ17,CURD,Dairy ,818,813,669,669,,,LOCAL - EGG& DAIRY,,820,,,,5.000,5.000,,,,
KFZ18,PANEER,Dairy ,818,813,669,669,,,LOCAL - EGG& DAIRY,,820,,,,5.000,5.000,,,,
KFZ19,BREADS ,Dairy ,818,813,669,669,,,LOCAL - EGG& DAIRY,,820,,,,3.000,5.000,,,,
KFZ20,ICE CREAM,Dairy ,818,813,669,669,,,LOCAL - EGG& DAIRY,,820,,,,3.000,5.000,,,,
