APP61,Small Pillow,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,4
APP62,Kushons,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,2
APP63,AC (Haire),Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,2
APP64,LCD (Haire) With set box,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,2
APP65,Bed side lamp,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,4
APP66,Larterns,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,8
APP67,Side Lamp,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,4
APP68,Carpets,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,4
APP69,Mirror,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,2
APP70,Cupboard,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,1
APP71,Hangers,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,8
APP72,Rest chair,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,2
APP73,Glass Table,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,1
APP74,Round table,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,1
APP75,Small chair,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,1
APP76,Tea Kettel,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,2
APP77,Cups,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,4
APP78,Glass,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,4
APP79,Spoons,Bed rooms,Bed rooms,Pcs,nos,,,,,,,,,,,,,4
APP80,Dispencers,Wash rooms,Wash rooms,Pcs,nos,,,,,,,,,,,,,6
APP81,Soap stand,Wash rooms,Wash rooms,Pcs,nos,,,,,,,,,,,,,2
APP82,Led Mirror light,Wash rooms,Wash rooms,Pcs,nos,,,,,,,,,,,,,2
APP83,Gyesere (Bajaj Platina),Wash rooms,Wash rooms,Pcs,nos,,,,,,,,,,,,,2
APP84,Bath Mat,Wash rooms,Wash rooms,Pcs,nos,,,,,,,,,,,,,4
APP85,Shower curtern,Wash rooms,Wash rooms,Pcs,nos,,,,,,,,,,,,,2
APP86,Glass stand dispencer,Wash rooms,Wash rooms,Pcs,nos,,,,,,,,,,,,,2
APP87,Lalterns,Wash rooms,Wash rooms,Pcs,nos,,,,,,,,,,,,,2
APP88,Chuhlas,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP89,Big Kadhai,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP90,Medium Kadhai,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP91,Choti Kadhai,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,4
APP92,Taiya Kadhai,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP93,Ganja Alumunium Big,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP94,Ganja Alumunium Medium,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,3
APP95,Ganja Alumunium Small,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,3
APP96,Steel ganji Big,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,5
APP97,Steel ganji Small,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,3
APP98,Steel Bouls,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,11
APP99,Mixing Bouls,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,6
APP100,Sauce Pan,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,8
APP101,Fry Pan Chiniese,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP102,Fry pan,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,6
APP103,Rice cooker Big,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP104,Rice cooker Medium,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP105,Rice cooker Small,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP106,Steamer set,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP107,Idli Steamer,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP108,Rice Channi,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP109,Wooden Palta,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,7
APP110,Tawa,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP111,Chai Ketli,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP112,Alumunium Bouls,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,10
APP113,Parat Big,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,2
APP114,Parat Small,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,1
APP115,Steel plates Staff,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,8
APP116,Steel plates plain,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,11
APP117,Thali Plain,Kitchen,Kitchen,Pcs,Pcs,,,,,,,,,,,,,11
