GF-24,Taj Mahal Roll,447,477,276,276,700.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-25,Spicy Salmon Roll,447,467,276,276,800.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-26,Route 66 Roll,447,467,276,276,800.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-27,Maguro (Tuna) Roll ,447,467,276,276,800.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-28,Tuna Avocado Roll,447,467,276,276,800.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-29,Tuna Mayo Roll,447,467,276,276,800.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-30,Salmon Tempura Roll,447,467,276,276,800.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-31,Age Gyoza,439,467,276,276,280.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-32,Chicken Gyoza 4Pcs,439,455,276,276,245.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-33,Chicken Gyoza 8Pcs,439,455,276,276,445.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-34,Veg Gyoza 4Pcs,439,477,276,276,245.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-35,Veg Gyoza 8Pcs,439,477,276,276,445.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-36, Chahan,445,467,276,276,470.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-37,Edamame,445,467,276,276,395.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-38,Asazuke,445,467,276,276,225.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-39,Hiyayakko Tofu,449,477,276,276,295.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-40,Tori Miso Tantan Tofu,449,467,276,276,375.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-41,Umashio Negi Tofu,449,477,276,276,325.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-42,Sunagimo Negidarake,445,467,276,276,225.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-43,Ebisen,445,467,276,276,280.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-44,Nasu Dengaku,445,477,276,276,330.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-45,Corn Tempura,445,477,276,276,270.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-46,Umashio Cabaage,445,477,276,276,225.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-47,Karamiso Cabbage,445,477,276,276,225.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-48,Banya Kauda,444,467,276,276,330.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-49,Caesar Salad Full,444,467,276,276,450.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-50,Caesar Salad Half,444,467,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-51,Buta Sabugoma Salad Full,444,467,276,276,450.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-52,Buta Sabugoma Salad Half,444,467,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-53,Tofu No Wafu Salad Full,444,477,276,276,450.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-54,Tofu No Wafu Salad Half,444,477,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-55,Tori No Sumibiyaki,446,467,276,276,550.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-56,Saba Ichiyaboshi,446,467,276,276,480.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-57,Aburi Chashu,446,467,276,276,550.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-58,Dashimaki Tamago,446,467,276,276,330.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-59,Tompei Yaki,446,467,276,276,480.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-60,Agedashi Todu,446,477,276,276,480.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-61,Chicken Nanban,435,467,276,276,480.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-62,Tori No Karaage,435,467,276,276,400.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-63,Spicy Karaage,435,467,276,276,400.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-64,Ebi Tempura,435,467,276,276,650.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-65,Tempura Moriawase Non-Veg,435,467,276,276,550.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-66,Veg Tempura Moriawase ,435,477,276,276,400.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-67,Fried Potato,435,477,276,276,250.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-68,Yakionigiri Soy,443,477,276,276,150.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-69,Yakionigiri Cheese,443,477,276,276,160.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-70,Yakionigiri Miso,443,477,276,276,160.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-71,Yakitori Don,443,467,276,276,450.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-72,Yakitori Don Half,443,467,276,276,300.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-73,Oyako Don,443,467,276,276,450.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-74,Chashu Don,443,467,276,276,560.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-75,Ishiyaki Teriyaki Don,443,467,276,276,550.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-76,Buta Don,443,467,276,276,560.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-77,Oinari San,443,477,276,276,250.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-78,Kake Udon,442,479,276,276,490.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-79,Curry Udon,442,479,276,276,490.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-80,Gohan Regular,443,477,276,276,220.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-81,Gohan Half,443,477,276,276,110.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-82,Miso Shiru,442,479,276,276,180.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-83,Annin Tofu ,436,459,276,276,225.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-84,Shiratama Zenzai,436,459,276,276,250.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-85,Honjitsuno Sorbet,436,459,276,276,140.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-86,Cheese Cake,436,459,276,276,230.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-87,Matcha Cheese Cake,436,459,276,276,230.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-88,Yukimi Daifuki,436,459,276,276,300.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-89,Matcha Yukimi Daifuku,436,459,276,276,300.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-90,Vanila Ice Cream,436,459,276,276,225.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-91,Kotteri Ramen,441,466,276,276,780.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-92,Okonomiyaki,441,466,276,276,580.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-93,Oden,441,466,276,276,495.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-94,Ebi Toast,441,466,276,276,450.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-95,Buta No Kakuni,441,466,276,276,495.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-96,Cherry Tomato Skewers,441,466,276,276,150.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-97,Mushroom Skewers,441,466,276,276,150.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-98,Broccori & Cheese Skewers,441,466,276,276,150.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-99,Tori Shio Chanko Nabe,441,466,276,276,1480.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-100,Tori Chige Nabe,441,466,276,276,1480.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-101,Karamiso Kaisen Nabe,441,466,276,276,1680.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-102,Kaisen Shio Chanko Nabe,441,466,276,276,1680.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-103,Shime Noodle,441,466,276,276,250.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-104,Shime Gohan,441,466,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-105,Special Kushi Course,451,455,276,276,580.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-106,Tori Kushi Course,451,455,276,276,480.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-107,Momo Shio,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-108,Momo Tare,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-109,Negima Salt,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-110,Negima Tare,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-111,Momo Stamina,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-112,Kuuraku Yaki,451,455,276,276,300.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-113,Ninnikuma Shio,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-114,Ninnikuma Tare,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-115,Bonjiri Shio,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-116,Bonjiri Tare,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-117,Kawa Shio,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-118,Kawa Tare,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-119,Tebasaki shio,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-120,Tebasaki Tare,451,455,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-121,Tsunagi Shio,451,455,276,276,220.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-122,Tsunagi Tare,451,455,276,276,220.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-123,Sunagimo Shio,451,455,276,276,170.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-124,Sunagimo Tare,451,455,276,276,170.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-125,Hatsu Shio,451,455,276,276,170.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-126,Hatsu Tare,451,455,276,276,170.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-127,Reba Shio,451,455,276,276,170.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-128,Reba Tare,451,455,276,276,170.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-129,Kawanedare Kushi Course,451,464,276,276,520.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-130,Chizu Yaki,451,464,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-131,Wasabi Yaki,451,464,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-132,Kochumayo Yaki,451,464,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-133,Teriyaki Mayo,451,464,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-134,Shionegi Yaki,451,464,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-135,Garlic Mayo Yaki,451,464,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-136,Tsukune Shio,451,476,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-137,Tsukune Tare,451,476,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-138,Oropon Tsukune,451,476,276,276,230.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-139,Norimayo Tsukune,451,476,276,276,230.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-140,Yuzukosho Tsukune,451,476,276,276,230.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-141,Shionegi Tsukune,451,476,276,276,230.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-142,Karamiso Tsukune,451,476,276,276,230.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-143,Cheese Tsukune,451,476,276,276,240.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-144,Buta Kushi Course,451,468,276,276,380.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-145,Butabara ,451,468,276,276,260.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-146,Butabara Oroshi,451,468,276,276,290.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-147,Butabara Stamina,451,468,276,276,260.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-148,Kuuraku Course,438,458,276,276,476.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-149,Kuuraku Ramen Half Course,438,458,276,276,200.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-150,Kuuraku Ramen & Gyoza Set,434,471,276,276,960.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-151,Chashu Ramen & Gyoza Set,434,471,276,276,1170.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-152,Karamiso Ramen & Gyoza Set,434,471,276,276,990.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-153,Miso Butter Ramen & Gyoza Set,434,471,276,276,960.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-154,Non-Veg Tantan Men & Gyoza Set ,434,471,276,276,960.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-155,Veg Tantan Men & Gyoza Set ,434,471,276,276,960.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-156,Karaage Teishoku,448,474,276,276,660.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-157,Buta Stamina Teishoku,448,474,276,276,740.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-158,Buta Shogayaki Teishoku,448,474,276,276,740.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-159,Gyoza Teishoku,448,474,276,276,660.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-160,Karaage ,450,475,276,276,180.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-161,Stamina Pork,450,475,276,276,120.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-162,Deep Fried Vegetable,450,475,276,276,80.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-163,Extra Rice,450,475,276,276,110.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-164,Extra Noodles(Keadama),450,475,276,276,100.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-165,Chashu,450,475,276,276,230.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-166,Sake Noriben,433,453,276,276,476.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-167,Buta Stamina Bento,433,453,276,276,457.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-168,Buta Shoga Yaki Bento,433,453,276,276,457.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-169,Karaage Bento,433,453,276,276,438.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-170,Buta Yasai Itame Bento,433,453,276,276,476.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-171,Chicken Nanban Bento,433,453,276,276,476.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-172,Healthy Makunouchi Bento,433,453,276,276,571.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-173,Yakitori Don,433,453,276,276,362.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-174,Buta Galbi Don,433,453,276,276,476.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-175,Oyako Don,433,453,276,276,362.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-176,Buta Stamina Don,433,453,276,276,438.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-177,Buta Don,433,453,276,276,438.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-178,Chashu Don,433,453,276,276,438.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-179,Buta Shogayaki Don,433,453,276,276,438.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-180,Ginger Pork Vegetable Bowl,433,453,276,276,429.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-181,Tokyo Curry,433,453,276,276,362.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-182,Chicken Katsu Curry,433,453,276,276,476.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-183,Stamina Pork Curry,433,453,276,276,476.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-184,Karaage Curry,433,453,276,276,438.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-185,Age Yasai Curry,433,453,276,276,381.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-186,Side Salad Veg,433,453,276,276,143.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-187,Side Salad Non-Veg,433,453,276,276,171.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-188,Gyoza Full Non-Veg,433,453,276,276,400.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-189,Gyoza Half Non-Veg,433,453,276,276,209.50,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-190,Veg Gyoza Full,433,453,276,276,400.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-191,Veg Gyoza Half,433,453,276,276,209.50,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-192,Choinomi Set A ,433,453,276,276,362.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-193,Choinomi Set B ,433,453,276,276,476.00,10,2.50,,,162,0,,0,,0,0,0,0,A,Menu,0,0,0,0,2,YES
GF-194,BUDWEISER 1650ML PITCHER,437,452,481,481,1720.00,48,18,,,206,0,,0,,0,0,0,0,A,Menu,0,0,0,0,17,YES
GF-195,BUDWEISER 330ML,437,452,368,368,365.00,48,18,,,206,0,,0,,0,0,0,0,A,Menu,0,0,0,0,17,YES
GF-196,COKE BEER,437,452,368,368,365.00,48,18,,,206,0,,0,,0,0,0,0,A,Menu,0,0,0,0,17,YES
GF-197,KINGFISHER ULTRA LAGER 330ML,437,452,110,110,400.00,48,18,,,206,0,,0,,0,0,0,0,A,Menu,0,0,0,0,17,YES
