TF 15,FRESH MUTTON,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 16,FRESH CHICKEN,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 17,FRESH FISH,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 18,FRESH KEEMA,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 19,PRAWNS,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 20,BAKED BEANS,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 21,FRENCH FRY,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 22,GREEN PEAS,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 23,TINNED  INDIAN SWEETS RASGULLA ,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 24,TINNED INDIAN SWEETS GULABJAMUN,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 25,MILK,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 26,CURD,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
TF 27,PANEER,597,694,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
FC1,TANDOOR COAL,598,692,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
FC2,LIQUID FUEL  TIN,598,692,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
FC3,GAS CYLINDER,598,692,676,676,,,,,,,,,,,,,,,,,,,,,,1000,96
FC4,DIESEL ,598,692,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
FC5,WOOD (firewood),598,692,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS1,MAKHANA 250GM,599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS2,PARLE CHEESLING 300G,599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS3,ROASTED PEANUTS ,599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS4,TEA  BISCUITS SALTED ,599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS5,TEA BISCUITS SWEET,599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS6,TEA BISCUITS  SUGARFREE MARIE,599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS7,PAPAD URD DAL MASALA,599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS8,PAPAD PLAIN (SMALL DIA ),599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS9,MATHRI,599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
RS10,NIMKI ,599,689,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B1,SODA ,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B2,WATER 01 LTR ( LARGE ),600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B3,WATER 500 ML ( MEDIUM ),600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B4,WATER 200 ML ( SMALL),600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B5,COKE 200 ml,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
B6,SPRITE /ORANGE 200 ml,600,683,669,681,,,,,,,,,,,,,,,,,,,,,,1000,96
