DIN687,COCONUT CREAM,,Grocery,Grocery,Pkt,Pkt,1
KIT255,COCONUT WATER,,Grocery,Grocery,kg,gram,1000
DIN462,Coffee beans LAVAZA,,Grocery,Grocery,kg,gram,1000
KIT049,COOKIES,,Grocery,Grocery,kg,gram,1000
DIN458,Cornflakes,,Grocery,Grocery,kg,gram,1000
DIN457,CREMICA BUTTER  CHIPLET,,Grocery,Grocery,kg,gram,1000
DIN456,CREMICA HONEY ,,Grocery,Grocery,kg,gram,1000
DIN459,CREMICA MARMALADE,,Grocery,Grocery,kg,gram,1000
DIN226,CREMICA MIX JAM,,Grocery,Grocery,kg,gram,1000
KIT257,CRONFLOOR ARAROT,,Grocery,Grocery,Kg,gram,1000
KIT290,CUCUMBER KEERA,,Grocery,Grocery,Kg,gram,1000
KIT264,CUSTRAD POWDAR,,Grocery,Grocery,Kg,gram,1000
KIT091,DAHI  CURD,,Grocery,Grocery,gram,gram,1
KIT205,DAL BARI,,Grocery,Grocery,Kg,gram,1000
KIT135,DAL CHINI,,Grocery,Grocery,Kg,gram,1000
KIT038,DAL MASALA POWDER,,Grocery,Grocery,Kg,gram,1000
KIT070,DALDA,,Grocery,Grocery,Kg,gram,1000
DIN463,DARJELING Tea ,,Grocery,Grocery,Kg,gram,1000
KIT030,DEGGI MIRCH ,,Grocery,Grocery,Kg,gram,1000
KIT027,DHANIA SABUT,,Grocery,Grocery,gram,gram,1
KIT025,DHANYIA POWDER,,Grocery,Grocery,Kg,gram,1000
KIT087,DUSTER,,Grocery,Grocery,Pkt,Pkt,1
KIT100,EGG,,Grocery,Grocery,Kg,gram,1000
KIT138,ELAICHI ,,Grocery,Grocery,Kg,gram,1000
KIT121,EMALHI,,Grocery,Grocery,Pkt,Pkt,1
DIN469,English break fast Tea,,Grocery,Grocery,Kg,gram,1000
KIT176,ENO,,Grocery,Grocery,kg,gram,1000
KIT265,EVERADY CELL AA,,Grocery,Grocery,Kg,gram,1000
KIT266,EVERADY CELL AAA,,Grocery,Grocery,Pkt,Pkt,1
DIN001,fennel,,Grocery,Grocery,Btl,Btl,1
DIN470,FENNEL SEEDS,,Grocery,Grocery,Kg,gram,1000
KIT282,FHOOL GOBHI,,Grocery,Grocery,Kg,gram,1000
KIT099,FISH,,Grocery,Grocery,Kg,gram,1000
