ITM050,CHICKEN CUERRY ,Indian Main Course Veg,Indian Main Course Veg,NOS,NOS,425,10,1,38.25,5%,21.25
ITM051,CHICKEN KALI MIRCH ,Indian Main Course Veg,Indian Main Course Veg,NOS,NOS,425,10,1,38.25,5%,21.25
ITM052,BHUNA CHICKEN ,Indian Main Course Veg,Indian Main Course Veg,NOS,NOS,425,10,1,38.25,5%,21.25
ITM053,RAJSTHANI CHECKEN CURRY ,Indian Main Course Veg,Indian Main Course Veg,NOS,NOS,425,10,1,38.25,5%,21.25
ITM054,EGG CURRY ,Indian Main Course Veg,Indian Main Course Veg,NOS,NOS,400,10,1,36,5%,20
ITM055,MUTTON CURRY ,Indian Main Course Veg,Indian Main Course Veg,NOS,NOS,500,10,1,45,5%,25
ITM056,PLAIN CURD ,SIDES,SIDES,NOS,NOS,150,10,1,13.5,5%,7.5
ITM057,BOONDI RAITA,SIDES,SIDES,NOS,NOS,150,10,1,13.5,5%,7.5
ITM058,MIX VEG RAITA,SIDES,SIDES,NOS,NOS,150,10,1,13.5,5%,7.5
ITM059,GREEN SALAD ,SIDES,SIDES,NOS,NOS,150,10,1,13.5,5%,7.5
