KIT261,COCO NUT POWDER,,KITCHEN,Grocery,KG,gram,1000
KIT204,COCO POWDER,,KITCHEN,Grocery,KG,gram,1000
KIT256,COCONUT ,,KITCHEN,Fruits,PCS,pcs,1
DIN687,COCONUT CREAM,,KITCHEN,FOOD,btl,ltr,1
KIT255,COCONUT WATER,,KITCHEN,Fruits,PCS,pcs,1
DIN462,Coffee beans LAVAZA,,KITCHEN,FOOD,pkt,gram,1000
KIT049,COOKIES,,KITCHEN,bakery,KG,gram,1000
DIN458,Cornflakes,,KITCHEN,FOOD,PKT,gram,1000
DIN457,CREMICA BUTTER  CHIPLET,,KITCHEN,FOOD,BOX,NOS,100
DIN456,CREMICA HONEY ,,KITCHEN,FOOD,BOX,NOS,56
DIN459,CREMICA MARMALADE,,KITCHEN,FOOD,BOX,NOS,56
DIN226,CREMICA MIX JAM,,KITCHEN,FOOD,BOX,NOS,54
KIT257,CRONFLOOR ARAROT,,KITCHEN,Grocery,KG,gram,1000
KIT290,CUCUMBER KEERA,,KITCHEN,Vegetables,KG,gram,1000
KIT264,CUSTRAD POWDAR,,KITCHEN,Grocery,KG,gram,1000
KIT091,DAHI  CURD,,KITCHEN,Dairy,KG,gram,1000
KIT205,DAL BARI,,KITCHEN,Grocery,KG,gram,1000
KIT135,DAL CHINI,,KITCHEN,Grocery,KG,gram,1000
KIT038,DAL MASALA POWDER,,KITCHEN,Grocery,PKT,Pcs,1
KIT070,DALDA,,KITCHEN,Dairy,LTR,gram,1000
DIN463,DARJELING Tea ,,KITCHEN,FOOD,BOX,NOS,25
KIT030,DEGGI MIRCH ,,KITCHEN,Grocery,PKT,Pcs,1
KIT027,DHANIA SABUT,,KITCHEN,Grocery,KG,gram,1000
KIT025,DHANYIA POWDER,,KITCHEN,Grocery,KG,gram,1000
KIT087,DUSTER,,KITCHEN,cleaning,KG,gram,1000
KIT100,EGG,,KITCHEN,Grocery,TRAY,pcs,24
KIT138,ELAICHI ,,KITCHEN,Grocery,KG,gram,1000
KIT121,EMALHI,,KITCHEN,Grocery,PKT,PKT,1
DIN469,English break fast Tea,,KITCHEN,FOOD,BOX,NOS,25
KIT176,ENO,,KITCHEN,Grocery,BTL,Pcs,1
KIT265,EVERADY CELL AA,,KITCHEN,CELL,Pcs,PCS,1
KIT266,EVERADY CELL AAA,,KITCHEN,CELL,Pcs,Pcs,1
DIN001,fennel,,KITCHEN,FOOD,pkt,gram,200
DIN470,FENNEL SEEDS,,KITCHEN,FOOD,PKT,gram,250
KIT282,FHOOL GOBHI,,KITCHEN,Vegetables,KG,gram,1000
KIT099,FISH,,KITCHEN,Non Veg,KG,gram,1000
KIT068,FORTUNE OIL,,KITCHEN,Grocery,LTR,gram,1000
KIT162,FRENCH FRIES,,KITCHEN,Snacks,KG,gram,1000
KIT174,FRUT COKTAIL,,KITCHEN,Grocery,TIN,gram,1000
KIT240,GAJAK,,KITCHEN,Sweets,KG,PKT,1000
KIT285,GAJAR,,KITCHEN,Vegetables,KG,gram,1000
KIT041,GARAM MASALA,,KITCHEN,Grocery,PKT,Pcs,1
KIT116,GARBAGE ,,KITCHEN,cleaning,Btl,Btl,1
KIT115,GARBAGE BAGS,,KITCHEN,cleaning,PKT,PKT,1
KIT291,GARLIC LAHSUN,,KITCHEN,Vegetables,KG,gram,1000
KIT196,GAUVA,,KITCHEN,Fruits,KG,gram,1000
KIT071,GHEE,,KITCHEN,Dairy,KG,gram,1000
KIT292,GINGER ADRAK,,KITCHEN,Vegetables,KG,gram,1000
KIT048,GOOD DAY BISCUIT,,KITCHEN,Grocery,PKT,Pcs,1
KIT332,GRAPE AGUR,,KITCHEN,Fruits,KG,gram,1000
KIT156,GREEN OLIVES,,KITCHEN,Grocery,Btl,gram,1000
KIT052,GREEN PAD SCRUBER,,KITCHEN,cleaning,PKT,Pcs,1
KIT113,GREEN TEA,,KITCHEN,Grocery,KG,gram,1000
KIT130,GUD,,KITCHEN,Grocery,KG,gram,1000
KIT133,GUEST RICE,,KITCHEN,Grocery,KG,gram,1000
KIT169,GULAB JAL,,KITCHEN,Grocery,Btl,gram,1000
KIT301,GUVAR FALI,,KITCHEN,Vegetables,KG,gram,1000
KIT057,HAKKA NOODLES,,KITCHEN,Grocery,PKT,Pcs,1
KIT022,HALDI POWDER,,KITCHEN,Grocery,KG,gram,1000
KIT299,HARA DHANIYA,,KITCHEN,Vegetables,KG,gram,1000
KIT283,HARE MATAR,,KITCHEN,Vegetables,KG,gram,1000
KIT295,HARI MIRCH,,KITCHEN,Vegetables,KG,gram,1000
KIT247,HARPIC,,KITCHEN,cleaning,Btl,Btl,1
KIT263,HING (100gm),,KITCHEN,Grocery,KG,gram,1000
KIT119,HONEY ,,KITCHEN,Grocery,btl,gram,1000
DIN225,HORLICKS,,KITCHEN,FOOD,KG,gram,1000
KIT045,ICE CERIM BUTTERSCOTCH,,KITCHEN,Dairy,KG,gallaon,1
KIT044,ICE CERIM VANELA ,,KITCHEN,Dairy,KG,gallaon,1
KIT046,ICE CREAM CHOCOLATE ,,KITCHEN,Dairy,KG,gallaon,1
KIT047,ICE CREAM STRAWBERRY,,KITCHEN,Dairy,KG,gallaon,1
KIT331,JAMUN,,KITCHEN,Fruits,KG,gram,1000
KIT253,JAVITREE,,KITCHEN,Grocery,KG,gram,1000
KIT254,JAYFAL,,KITCHEN,Grocery,KG,gram,1000
KIT029,JEERA,,KITCHEN,Grocery,KG,gram,1000
KIT218,JHAJJAR,,KITCHEN,Utensils,Pcs,Pcs,1
KIT018,JO KA AATA,,KITCHEN,Grocery,KG,gram,1000
KIT019,JOWAR KA AATA,,KITCHEN,Grocery,KG,gram,1000
KIT233,JUG,,KITCHEN,Utensils,Pcs,Pcs,1
KIT279,JUGNI,,KITCHEN,Vegetables,KG,gram,1000
DIN688,JUICE TOMATO (SW)1Ltr,,KITCHEN,FOOD,PKT,Ltr,1
KIT012,KABULI CHANA,,KITCHEN,Grocery,KG,gram,1000
