DIN61,Kesar Rasmalai (2-pcs),SWEET DISHES,Course meal,pcs,pcs,80,10,,,,573
DIN62,Anguri Rasmalai (per Plate),SWEET DISHES,Course meal,plate,plate,75,10,,,,573
DIN63,Fruit Rabri,SWEET DISHES,Course meal,plate,plate,75,10,,,,573
DIN64,Spl. Thandi Kheer,SWEET DISHES,Course meal,bowl,bowl,78,10,,,,573
DIN65,Mewa Ghujla 1-pc.,SWEET DISHES,Course meal,pcs,pcs,35,10,,,,573
DIN66,Gulab Jamun 1-pc.,SWEET DISHES,Course meal,pcs,pcs,26,10,,,,573
DIN67,Spl. Desi Ghee Jalebi (per plate),SWEET DISHES,Course meal,plate,plate,72,10,,,,573
DIN68,Imariti (Desi ghee) 1pc.,SWEET DISHES,Course meal,pcs,pcs,35,10,,,,573
DIN69,Paneer Jalebi 1pc.,SWEET DISHES,Course meal,pcs,pcs,40,10,,,,573
DIN70,Gajar Halwa (seasonal),SWEET DISHES,Course meal,bowl,bowl,80,10,,,,573
DIN71,Moong Dal Halwa (per plate),SWEET DISHES,Course meal,plate,plate,80,10,,,,573
DIN72,Malpua (2-Pcs),SWEET DISHES,Course meal,pcs,pcs,65,10,,,,573
DIN73,Rasmalai 2-pcs (Sugar free),SWEET DISHES,Course meal,pcs,pcs,90,10,,,,573
DIN74,Bangali sweets,SWEET DISHES,Course meal,pcs,pcs,35,10,,,,573
DIN75,Chadarkala Gujla,SWEET DISHES,Course meal,pcs,pcs,38,10,,,,573
DIN76,Aloo Prantha,PRANTHA,TANDOORI PRANTHA,nos,nos,68,10,,,,573
DIN77,Onian Prantha,PRANTHA,TANDOORI PRANTHA,nos,nos,68,10,,,,573
DIN78,Aloo Pyaz Prantha,PRANTHA,TANDOORI PRANTHA,nos,nos,68,10,,,,573
DIN79,Gobhi Prantha (seasonal),PRANTHA,TANDOORI PRANTHA,nos,nos,74,10,,,,573
DIN80,Paneer Prantha,PRANTHA,TANDOORI PRANTHA,nos,nos,80,10,,,,573
DIN81,Mooli Prantha (seasonal),PRANTHA,TANDOORI PRANTHA,nos,nos,70,10,,,,573
DIN82,Mix Prantha,PRANTHA,TANDOORI PRANTHA,nos,nos,74,10,,,,573
DIN83,Paneer Misiya prantha,PRANTHA,TANDOORI PRANTHA,nos,nos,88,10,,,,573
DIN84,Aloo Misiya Prantha,PRANTHA,TANDOORI PRANTHA,nos,nos,78,10,,,,573
DIN85,Soya Keema Prantha,PRANTHA,TANDOORI PRANTHA,nos,nos,78,10,,,,573
DIN86,Aloo prantha,PRANTHA,TAWA PRANTHA FRY DRY,nos,nos,85,10,,,,573
DIN87,Onion Prantha,PRANTHA,TAWA PRANTHA FRY DRY,nos,nos,85,10,,,,573
DIN88,Aloo Pyaz Prantha,PRANTHA,TAWA PRANTHA FRY DRY,nos,nos,85,10,,,,573
DIN89,Gobhi Prantha (seasonal),PRANTHA,TAWA PRANTHA FRY DRY,nos,nos,88,10,,,,573
DIN90,Paneer Prantha,PRANTHA,TAWA PRANTHA FRY DRY,nos,nos,92,10,,,,573
DIN91,Mooli Prantha (seasonal),PRANTHA,TAWA PRANTHA FRY DRY,nos,nos,85,10,,,,573
DIN92,Mix pratha,PRANTHA,TAWA PRANTHA FRY DRY,nos,nos,88,10,,,,573
DIN93,Veg cole Slaw Sandwitch,SANDWITCHES,Course meal,nos,nos,65,10,,,,573
DIN94,Vegetable Sandwitch,SANDWITCHES,Course meal,nos,nos,65,10,,,,573
DIN95,Cheese Corn Sandwitch,SANDWITCHES,Course meal,nos,nos,75,10,,,,573
DIN96,Veg Grilled Sandwitch,GRILLED SANDWITCHES,Course meal,nos,nos,120,10,,,,573
DIN97,Cheese Grilled Sandwitch,GRILLED SANDWITCHES,Course meal,nos,nos,130,10,,,,573
DIN98,Aloo Tikki Burger,BURGER FRIES,Course meal,nos,nos,65,10,,,,573
DIN99,Veg Burger,BURGER FRIES,Course meal,nos,nos,75,10,,,,573
DIN100,Veg & Cheese Burger,BURGER FRIES,Course meal,nos,nos,85,10,,,,573
DIN101,French Fries (per plate),BURGER FRIES,Course meal,nos,nos,80,10,,,,573
DIN102,Plain Roti,TANDOOR BREADS,Course meal,nos,nos,28,10,,,,573
DIN103,Butter Roti,TANDOOR BREADS,Course meal,nos,nos,35,10,,,,573
DIN104,Lachhedar Parantha,TANDOOR BREADS,Course meal,nos,nos,48,10,,,,573
DIN105,Red Chilly Prantha,TANDOOR BREADS,Course meal,nos,nos,48,10,,,,573
DIN106,Pudina Lachha Parantha,TANDOOR BREADS,Course meal,nos,nos,55,10,,,,573
DIN107,Green Chilly Lachha Prantha,TANDOOR BREADS,Course meal,nos,nos,65,10,,,,573
DIN108,Garlic Lachha parantha,TANDOOR BREADS,Course meal,nos,nos,65,10,,,,573
DIN109,Chilly Garlic Lachha Prantha,TANDOOR BREADS,Course meal,nos,nos,65,10,,,,573
DIN110,Missi Roti,TANDOOR BREADS,Course meal,nos,nos,48,10,,,,573
DIN111,Makki Ki Roti (seasonal),TANDOOR BREADS,Course meal,nos,nos,40,10,,,,573
DIN112,Plaain Naan,TANDOOR BREADS,Course meal,nos,nos,52,10,,,,573
DIN113,Butter Naan,TANDOOR BREADS,Course meal,nos,nos,62,10,,,,573
DIN114,Garlic Naan,TANDOOR BREADS,Course meal,nos,nos,68,10,,,,573
DIN115,Stuffed Naan,TANDOOR BREADS,Course meal,nos,nos,78,10,,,,573
DIN116,Paneer Naan,TANDOOR BREADS,Course meal,nos,nos,88,10,,,,573
DIN117,Hedrabadi Naan,TANDOOR BREADS,Course meal,nos,nos,85,10,,,,573
DIN118,Chilly garlic onian Naan,TANDOOR BREADS,Course meal,nos,nos,80,10,,,,573
DIN119,Roomali Roti,TANDOOR BREADS,Course meal,nos,nos,38,10,,,,573
