DIN40,KACHUMBER,842,850,632,632,200,10,13.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,12
DIN41,GREEN SALAD,842,850,632,632,200,10,14.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,13
DIN42,MIXED SPROUTS,842,850,632,632,200,10,15.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,14
DIN43,PAPADUM,842,850,PCS,PCS,100,10,16.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,15
DIN44,SHREDDED CHICKEN CREAM,842,850,632,632,500,10,17.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,16
DIN45,WALDROFF SALAD,842,850,632,632,500,10,18.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,17
DIN46,CREAM OF YOUR CHOICE,843,850,632,632,300,10,19.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,18
DIN47,FRENCH ONION,843,850,632,632,300,10,20.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,19
DIN48,VEGETABLE SWEET CORN,843,850,632,632,300,10,21.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,20
DIN49,VEGETABLE HOT & SOUR,843,850,632,632,300,10,22.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,21
DIN50,LENTIN SOUP,843,850,632,632,300,10,23.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,22
DIN51,CHICKEN SWEET CORN,843,850,632,632,300,10,24.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,23
DIN52,CHICKEN HOT & SOUR,843,850,632,632,300,10,25.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,24
DIN53,CHICKEN MAN CHOW,843,850,632,632,300,10,26.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,25
DIN54,CHICKEN NOODLE,843,850,632,632,300,10,27.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,26
DIN55,MURG TANDOORI FULL,844,850,632,632,1000,10,28.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,27
DIN56,MURG TANDOORI HALF,844,850,632,632,500,10,29.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,28
DIN57,MURG MALAI TIKKA,844,850,632,632,500,10,30.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,29
DIN58,LAHSOONI TANGRI KABAB,844,850,632,632,500,10,31.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,30
DIN59,MURG KARAHI FULL,844,850,632,632,1000,10,32.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,31
DIN60,MURG KARAHI HALF,844,850,632,632,500,10,33.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,32
DIN61,MURG TIKKA BUTTER MASALA,844,850,632,632,500,10,34.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,33
DIN62,MURG MAKHANI,844,850,632,632,500,10,35.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,34
DIN63,GOSHT BHUNA/GHOST ACHARI,844,850,632,632,500,10,36.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,35
DIN64,PANEER LABABDAR,844,850,632,632,400,10,37.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,36
DIN65,PANEER MAKHANI MASALA,844,850,632,632,400,10,38.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,37
DIN66,PALAK PANEER,844,850,632,632,400,10,39.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,38
DIN67,MUSHROOM LATPATE,844,850,632,632,400,10,40.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,39
DIN68,SEASONAL VEGETABLE,844,850,632,632,300,10,41.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,40
DIN69,JEERA ALOO,844,850,632,632,300,10,42.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,41
DIN70,DAL MAKHANI,844,850,632,632,300,10,43.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,42
DIN71,YELLOW DAL TADKA,844,850,632,632,300,10,44.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,43
DIN72,BIRYANI OF CHOICE,845,850,632,632,500,10,45.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,44
DIN73,VEGETABLE BIRYANI,845,850,632,632,400,10,46.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,45
DIN74,VEGETABLE PULAO,845,850,632,632,300,10,47.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,46
DIN75,KASHMIRI PULAO,845,850,632,632,400,10,48.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,47
DIN76,PLAIN/STEAM RICE,845,850,632,632,300,10,49.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,48
DIN77,PLAIN CURD,846,850,632,632,100,10,50.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,49
DIN78,BOONDI RAITA,846,850,632,632,200,10,51.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,50
DIN79,MIXED RAITA,846,850,632,632,200,10,52.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,51
DIN80,PARANTHAS,847,850,676,676,300,10,53.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,52
DIN81,KULCHAS,847,850,676,676,100,10,54.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,53
DIN82,ROTI,847,850,676,676,60,10,55.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,54
DIN83,NAAN,847,850,676,676,100,10,56.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,55
DIN84,VEGETABLE HAKKA NOODLES,848,850,632,632,300,10,57.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,56
DIN85,CHICKEN HAKKA NOODLE,848,850,632,632,500,10,58.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,57
DIN86,VEGETABLE FRIED RICE,848,850,632,632,300,10,59.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,58
DIN87,CHICKEN FRIED RICE,848,850,632,632,500,10,60.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,59
DIN88,VEG. MANCHURIAN,848,850,632,632,300,10,61.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,60
DIN89,PREMIUM ICE CREAM,849,850,632,632,200,10,62.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,61
DIN90,FRESH FRUIT SALAD WITH CREAM,849,850,632,632,200,10,63.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,62
DIN91,CREAM CARAMEL,849,850,632,632,300,10,64.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,63
DIN92,GULAB JAMUN WITH ICE CREAM,849,850,632,632,300,10,65.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,64
DIN93,KESAR KHEER,849,850,632,632,200,10,66.5,CGST@2.5%,2.5,,,,0,0,0,,0,0,0,0,,MENU,,,65
